group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Decision Tree Classification,Small/Linfa,,,,1050006.0,ns,6
Decision Tree Classification,Small/Linfa,,,,2127813.0,ns,12
Decision Tree Classification,Small/Linfa,,,,3118818.0,ns,18
Decision Tree Classification,Small/Linfa,,,,4080123.0,ns,24
Decision Tree Classification,Small/Linfa,,,,5243031.0,ns,30
Decision Tree Classification,Small/Linfa,,,,6141535.0,ns,36
Decision Tree Classification,Small/Linfa,,,,7302842.0,ns,42
Decision Tree Classification,Small/Linfa,,,,8233647.0,ns,48
Decision Tree Classification,Small/Linfa,,,,9179453.0,ns,54
Decision Tree Classification,Small/Linfa,,,,10352760.0,ns,60
Decision Tree Classification,Small/Linfa,,,,11214365.0,ns,66
Decision Tree Classification,Small/Linfa,,,,12263670.0,ns,72
Decision Tree Classification,Small/Linfa,,,,13227676.0,ns,78
Decision Tree Classification,Small/Linfa,,,,14269582.0,ns,84
Decision Tree Classification,Small/Linfa,,,,15449889.0,ns,90
Decision Tree Classification,Small/Linfa,,,,16429394.0,ns,96
Decision Tree Classification,Small/Linfa,,,,17426601.0,ns,102
Decision Tree Classification,Small/Linfa,,,,18248405.0,ns,108
Decision Tree Classification,Small/Linfa,,,,19612814.0,ns,114
Decision Tree Classification,Small/Linfa,,,,20471218.0,ns,120
Decision Tree Classification,Small/Linfa,,,,21462624.0,ns,126
Decision Tree Classification,Small/Linfa,,,,22520530.0,ns,132
Decision Tree Classification,Small/Linfa,,,,23674436.0,ns,138
Decision Tree Classification,Small/Linfa,,,,24481441.0,ns,144
Decision Tree Classification,Small/Linfa,,,,25280745.0,ns,150
Decision Tree Classification,Small/Linfa,,,,26642154.0,ns,156
Decision Tree Classification,Small/Linfa,,,,27361058.0,ns,162
Decision Tree Classification,Small/Linfa,,,,28422164.0,ns,168
Decision Tree Classification,Small/Linfa,,,,29725571.0,ns,174
Decision Tree Classification,Small/Linfa,,,,30683877.0,ns,180
Decision Tree Classification,Small/Linfa,,,,31568182.0,ns,186
Decision Tree Classification,Small/Linfa,,,,32914190.0,ns,192
Decision Tree Classification,Small/Linfa,,,,33771894.0,ns,198
Decision Tree Classification,Small/Linfa,,,,34544199.0,ns,204
Decision Tree Classification,Small/Linfa,,,,35480405.0,ns,210
Decision Tree Classification,Small/Linfa,,,,36909212.0,ns,216
Decision Tree Classification,Small/Linfa,,,,37606816.0,ns,222
Decision Tree Classification,Small/Linfa,,,,38509422.0,ns,228
Decision Tree Classification,Small/Linfa,,,,39451427.0,ns,234
Decision Tree Classification,Small/Linfa,,,,40578134.0,ns,240
Decision Tree Classification,Small/Linfa,,,,41742241.0,ns,246
Decision Tree Classification,Small/Linfa,,,,42962448.0,ns,252
Decision Tree Classification,Small/Linfa,,,,43674452.0,ns,258
Decision Tree Classification,Small/Linfa,,,,44895159.0,ns,264
Decision Tree Classification,Small/Linfa,,,,45709064.0,ns,270
Decision Tree Classification,Small/Linfa,,,,47372973.0,ns,276
Decision Tree Classification,Small/Linfa,,,,48378679.0,ns,282
Decision Tree Classification,Small/Linfa,,,,49413085.0,ns,288
Decision Tree Classification,Small/Linfa,,,,49526486.0,ns,294
Decision Tree Classification,Small/Linfa,,,,50430791.0,ns,300
Decision Tree Classification,Small/Linfa,,,,52726004.0,ns,306
Decision Tree Classification,Small/Linfa,,,,52776705.0,ns,312
Decision Tree Classification,Small/Linfa,,,,53387908.0,ns,318
Decision Tree Classification,Small/Linfa,,,,55508720.0,ns,324
Decision Tree Classification,Small/Linfa,,,,55717221.0,ns,330
Decision Tree Classification,Small/Linfa,,,,57251930.0,ns,336
Decision Tree Classification,Small/Linfa,,,,58396236.0,ns,342
Decision Tree Classification,Small/Linfa,,,,59675245.0,ns,348
Decision Tree Classification,Small/Linfa,,,,60191747.0,ns,354
Decision Tree Classification,Small/Linfa,,,,60923651.0,ns,360
Decision Tree Classification,Small/Linfa,,,,62199759.0,ns,366
Decision Tree Classification,Small/Linfa,,,,62988163.0,ns,372
Decision Tree Classification,Small/Linfa,,,,64561373.0,ns,378
Decision Tree Classification,Small/Linfa,,,,64515972.0,ns,384
Decision Tree Classification,Small/Linfa,,,,67365389.0,ns,390
Decision Tree Classification,Small/Linfa,,,,67043086.0,ns,396
Decision Tree Classification,Small/Linfa,,,,68338695.0,ns,402
Decision Tree Classification,Small/Linfa,,,,69012598.0,ns,408
Decision Tree Classification,Small/Linfa,,,,70763208.0,ns,414
Decision Tree Classification,Small/Linfa,,,,70912909.0,ns,420
Decision Tree Classification,Small/Linfa,,,,72403118.0,ns,426
Decision Tree Classification,Small/Linfa,,,,72909320.0,ns,432
Decision Tree Classification,Small/Linfa,,,,74617131.0,ns,438
Decision Tree Classification,Small/Linfa,,,,76032038.0,ns,444
Decision Tree Classification,Small/Linfa,,,,76278240.0,ns,450
Decision Tree Classification,Small/Linfa,,,,77537447.0,ns,456
Decision Tree Classification,Small/Linfa,,,,78478753.0,ns,462
Decision Tree Classification,Small/Linfa,,,,79721660.0,ns,468
Decision Tree Classification,Small/Linfa,,,,81536870.0,ns,474
Decision Tree Classification,Small/Linfa,,,,82841378.0,ns,480
Decision Tree Classification,Small/Linfa,,,,83120480.0,ns,486
Decision Tree Classification,Small/Linfa,,,,83943484.0,ns,492
Decision Tree Classification,Small/Linfa,,,,84180485.0,ns,498
Decision Tree Classification,Small/Linfa,,,,84857890.0,ns,504
